,userIdNo,contents,incitement,hate
16840,2eEmR,전과자에 쓰레기 같은 욕설하는 인간이 민주당 대선후보인 건가???  민주당의 미래가 어둡다....,0,0
16841,1ZPva,이재명 블랙리스트 주범,0,0
16842,1HQbB,집에가서 가족이나 보듬으세요. 본인이 뿌린 상처 본인이 습하시고 나라 망치지 마시기를,0,0
16843,1mntl,돈에 눈먼 할매와 딸년. 존경합니다,0,1
16844,7twhq,70%에 난 포함 된것이 아니니 국민이 특검 바리는 %가 훨씬 높겠지.,0,0
16845,1KSff,소득이 있는곳에 세금이 있는데. 보유세는 무슨 논리임?? 리재명식 이념대로라면 보유세가 아니라 보유죄라고 통칭해야지? 1가구 1주택 보유죄.,0,1
16846,14shW,이준석 그만두면 내년초 윤석렬 탈탈 털리고 깐빵행...,0,0
16847,3SIqU,1일개망나니 공약!,0,0
16848,1VOID,진짜 나라가 어디까지 박살나야 저런애들이 대통령 한다고 언론에 비칠까?? 진짜 개 역겹다 저게 뭐하는 짓이냐?,0,1
16849,5a4yS,더러운인민당 넘들은 내편이 쓰레기면 가짜뉴스! 내편이 니편에게 거짓말을해도 진짜뉴스! 아니면 말고!,0,1
16850,180Xi,재한테 방패하나줘라,0,0
16851,2lyji,"힘던갑다 온만걸 터집잡고싶어서 ㅋ
영길아 니는 줄잘못잡은걸알아라 낙연이가 답이였는데 ㅋ",0,0
16852,3UkC7,"김성태 백의종군 하세요,저들의 먹이감이 되실겁니다",0,0
16853,2Bc0O,찌질하네 준석이,0,0
16854,3A79b,"고생 많았던 타기업가님들도 용진이형과 뜻을 같이해주십사,..부탁드려요!, 진짜 나라를 위해서!!",0,0
16855,24Jqi,"봤다는 사람 없는 데서는 일했다고 하고 봤다는 사람 있는 곳에서는 일 안했다고 합니다.
누가 유흥업소에서 일했다 하나요,,, 봤다고 한것을 
일반 공부하기 바쁜 사람은 그런 곳에 웨이타 많다는 것도 몰라요,,,
일반적인 용어를 사용하는 것을 보니 그런 곳을 잘 아는 사람같아요",0,0
16856,Gnnj,이제야 알겠냐? 윤두환이에 목매는 애들은 윤두환이한테 개취급 받고있는 거임을. 꼭 똥을 쳐먹어봐야 똥이었구나 아는 족속들 ㅋㅋ,0,1
16857,2A47j,대통령후보  나오지마 이낙연이 나왔어야지 정말 되명이는 아냐 가족한테 한짓을 보면 국민들을 어떻게 대할지 다보임,0,1
16858,e02RS,이번 홍준표 경선 토론 봤나요? 5년전의 홍준표가 아닙니다. 많이 총기를 잃었어요. 거의 기억도 못하고... 너무 늙은 노인 같았음..,0,0
16859,5iHZq,그냥 줄리가 누구냐?,0,0
16860,SPR2,석렬이 횽이 이렇게 위대하다. 횽은 조림용 멸치로도 육수를 내는 능력이 있는 것이다,0,0
16861,23f5u,생태탕 2준비중..,0,0
16862,3a9XD,통합과 혁신 미래로 나아가는 정치인 윤석열 기대합니다.,0,0
16863,jaN8,윤석열 별로지만 찢재명을 찍을순없으니 윤석열로 가야것구만,0,1
16864,3gJGH,이언주의원   많이 응원하는사람임니다  하지만 홍준표같은 비렬하고 야비한사람과 같이하지말라 충고합니다  향후 부산지역구출마를 생각한다해도  홍준표같은 사람은 도움이 안될겁니다  이언주의원  앞으로도 응원하겟지만 귀담아듣고 신중을기하기바랍니다,0,0
16865,2N6du,입만열면 거짓말,0,0
16866,2YXVt,죄값은 치러야지?그치,0,0
16867,aixHo,박근혜와 이명박이 케이스?가 뭐가 달라? 여자 남자 껍데기가 다르다는 건가? 둘 다 사면해.. 어차피 미친 척 하는거.. 뭐가 달라 대통령이 남 페미니스트였냐? 페미들한테 욕 좀 드시더니.. 남페미인 척 하는 건가? 청와대 참모하고 회의도 안 했다고 하는데.. 대통령 노망 치매 온 거 맞네. ㅎ,0,1
16868,NEnT,말만 승복이지.. 홍준표님 팬이였는데.. 지금 행동들보면 다음에  지지안합니다.. 당신도 국힘에 힘을 보태세요,0,0
16869,HtCS,이재명 말중에 어려운 말은 뭐니? 그리고 명쾌하게 대장동사건 매듭지어야~ 구렁이 담넘어 간다~ 이러고도 대통령되면 뉘가 대통령을 믿어?ㅋㅋ 윤석렬 되게 선방한듯~ 안철수는 말 버벅은 그대로인듯~ㅎ,0,0
16870,1qIkw,zirel한다~~ 니 처가집이나 백지화해라~~~,0,1
16871,2ECaG,관음증 강용석 ㅋㅋㅋ,0,1
16872,5cugs,트럼프에게비핵화가가능한것으로  속이고시작했으니  모든스탠스가꼬인거지   미국을너무쉽게봤어   지금은문정부가사실을말해도   미국은절대믿지않는다,0,0
16873,3vUaD,"가짜의 눈물  증거를 보여줘
피를토해서...",0,0
16874,1rV0z,이들은 승려가 아니라 탐욕자들 입니다   새로운 권럭에  탐욕하는자 지 승려는 도를딱는  사람속세를 벗어난다고들 하면서 마치기생충같다,0,1
16875,3Ojtz,무슨 말만하면 지지율이 떨어지니까 그냥 입 다물고 있는 거 아녀?,0,0
16876,2ngWf,"가만히 있으면 ㅂㅏㅂㅗ 되고, 먹을꺼리 주워먹기위해서 도우는척 하능인간형",0,0
16877,6AmjQ,왜 대표한테 까부냐. 조수진 쫒겨난거 보고도 정신 못차리네. 애초에 윤석열 개나 소나 다 받아서 문제 야기시킴.,0,1
16878,olJY,준슥이 가세연에 제대로 약점 잡혔네,0,0
16879,51ft,금술에서 뿜었다.   금수만도  못한것 !!!!!,0,1
16880,21Bv5,준석아...너도 정치물이 드는구나...썩는구나...,0,1
16881,iAQg,"~~~~않으면,, 이게 조건입니다..이 사람아~~..정말 딱하다~~",0,0
16882,29Z4Z,성상납 의혹이나 말해라.,0,0
16883,6h6Su,쉰소리하고 있네ㅋ토착왜구들,0,1
16884,3TVSN,심각한걸 사소한 걸로 만들어버리는 가스라이팅의 중요성 ..대단하네 ..,0,0
16885,23N9H,국힘당아 이러다 니네 다주거어어어어~~~~,0,0
16886,29YUW,"공무원수 늘려서 가족들 시다발이로 이용하고 &gt;&gt;월급은 국민 , 기업  등친 세금으로 주셨네요&gt;&gt;
기가막힐  노릇이네&gt;.
지난번 군장성  짤린것을 모두 일고 있는데 &lt;&lt;&lt;&lt;사과가 아니고 빨리 대선후보서 물러나는게 맞는것 같아요",0,0
16887,UisD,"집안싸움 잦은집이 잘되는 꼴 못봤다. 사기꾼에 범죄자요. 인간말종에게 정권주기로 작정 했구나. 윤석열도 별로고, 홍준표는  더 별로고, 🐕죄명은 절대 되어서는 안될  🐕이니 이를 어쩔꼬~.",0,1
16888,1tBJr,"사람은  자신이   어떻게 살아왔느냐에  따라  판단한다


거짓과  사기 전범을  지지하는 사람들  에게 묻고싶다


사위를  선텍 한다먼    윤과  이재멍  누구를  선텍할지",0,0
16889,2fw4H,윤석열은 아니잖아~~~~,0,0
16890,a3eme,"촬스씨 역할이 그렇다, 어중간한 중도의 표를 20% 내외로 물어서 우리 도지사님의 당선에 공로자가 되는 것이랄까요.... 저 분이 대선출마 한 이후로 민주는 승승장구 였습니다. 갈피를 못 잡고....  2012년, ""요즘 세상에 간첩이 어디있습니까, 그런거 없습니다. 라고 했다지요.",0,0
16891,7G7bt,매국암케 ㅡ&gt; 국민들모르게 ᆢ 한국내대학생 100명중 35마리꼴로 중공인유학생탈쓴 범죄간첩단 프락치들10만마리ᆢ국가존망의 비상사태의수치로 늘려놓고여론댓글 청원글까지 조작 한국민이간질 한국사회분열파괴하는 악랄극렬선동부대들 지원해준 중공의암케ᆢ국가1급기밀 국책사업 인재양성소 카이스트 한전공대등에도 중공인스파이들 쳐박아놓은 매국암케 수백만마리 조선족 중국공산족 마약과세균 극악범죄자들  전부 즉각퇴교퇴출 전원수사처벌추방 중국공산족들에게 나라와국민을 팔아먹고잇는 문개앙과 민주공산구더기 성폭행 사기횡령 투기당놈들 여적간첩반역 매국노들 전원총살,1,1
16892,4ftbf,무능력하고 무질서한 야당보다 정책을 말하는 이재명이 백배낫다,0,0
16893,po5a,얼마나 불법을 스스럼없이 많이 하고 다녔으면 자기 말이 의료법 위반인 줄도 모르지?? 참.. .. 어이가 없네,0,0
16894,2E2ev,"세계 6위의 국방력 순위를 달성한게 문재인 정부임, 북한한테 총선있으니까 총쏴달라고 하고, 군대안간 놈들 태반인데 입으로만 멸공을 외치는 꼴통보수정권과는 질이 다른 진정한 보수 정권이 문재인 정부.",0,0
16895,4KJps,광주 . 전라도 지역주민은 뭔죄임.  복합 쇼핑물의  편리성을 격어보지 못하게막는 사람들에게 분노를 표현 못하나? 한국에 속한  아프리카 지역주민도 아니고 ..,0,0
16896,locW,추잡한 몰이배식 정치잡꾼들 속에서  바위틈에 피어난 에델바이스꽃같은 당신에 고결함에  국민의 한사람으로 열렬히 응원하고 존경합니다,0,0
16897,6QuR,홍  너는 그래서  주위에 사람이 없는거야  내가  아니 우리가 당신이라면  이번에  열심히  돕고 다음 대통령 할거다. 잠시나마  당신을 믿은 우리가 한심하다.,0,0
16898,3N4be,"김종인할아버지는 언제까지 지린내진동하며
떠돌아다닐껀가요.?",0,1
16899,1rsIL,더볼것도없다 박근혜때 토론하는모습 무시하고 찍은참담한 실수를 국민들이 또할까??,0,0
16900,3AQ08,"좌파)무당욕.).  궁금함. 좌파들이. 국제마피아건달 양아치믿고 
설치는것같음. 같은 양아치인가?",0,1
16901,2dN47,"다르겠지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
보통사람이랑 얼마나 다른지는 우리도 다 앎 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0,0
16902,8OHYH,애초에 홍준표가 대선후보 됐으면 이런일 없었을텐데 이게 다 노인네들이 윤석열 뽑아서 생긴일이다,0,1
16903,1UXqF,개사과 윤석열에게는 인간쓰레기를 끌어들이는 영험한 능력이 있는건가? 어쩜 측근 인물들이 하나 같이 다 썩어빠지고 멍청한지?,0,1
16904,32Leh,"안철수 후보는 천상 단일화를 해야한다. 더불당이 살길찾아 철수에게 내각제, 총리, 대통령 자리를 지 맘대로 주겠다고 운을 떼며 흥정 눈치를 보고 날뛰고 있는데 이재명 혜경궁 김씨는 몇년을 준비하고 자금도 무리해서 만들어 놨는데 더불당이 6개월-1년짜리 총릴 하라고 하는것과 같으니 똑똑한 동부연합등 이재명 쪽에서 절대로 대통령 자리를 내놓고 단일화 협상을 안 할것으로 생각합니다. 안철수 대통령 이재명은 총리  ㅡㅡㅡ이재명이 No 할것 같습니다.감사합니다",0,0
16905,3ZGRT,아무리 외쳐봐라 원팀 안한다,0,0
16906,3croe,"윤석렬 철저히 조사해야한다.
검사조직이 더이상 국민우롱하지 않게.",0,0
16907,4GlAx,그래. 중국으로 돌아가~~ 본국으로,0,1
16908,1jxcH,비단주머니 들고 좋단다~~미신에 빠진 무속의당~~ㅋㅋ 대표라는 넘이나 후보라는 넘이나  저런걸 이벤트라고 ㅋㅋ머리속에 똥만가득,0,1
16909,25aR2,음주에 검사사칭에 서민돈으로 대선 자금줄 만들고 도덕에 위배되는 짓까지 또 뭐가 더있노...,0,0
16910,1C38t,이재명이가 나쁜넘인지는 모르겠는데~ 윤왕왕이가 이상한 넘인건 알듯합니다.~^^,0,1
16911,2aykT,대선까지  몇명이 더 죽을까 ㅎㅎㅎㅎㅎ 찢죄명은 알겠지 완번범죄까지는..,0,1
16912,3mEuC,ㅋㅋㅋㅋ투스톤,0,0
16913,1UAsQ,개돼지들의 나라답다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저래도 재명이 쉴드치고 있네 캬~~ 역시 개돼지들은 칼에 꿀발라주면 핥아먹다 뒤지지. 개돼지들 좋네,0,1
16914,yiox,"지지율에서 이재명이는 그대로이고 윤석열만 왔다갔다하네.   윤석열씨는 정치 초년병으로 말실수, 사람다루는것이 아킬레스건이고,   이재명이는 일단 문제되는 핵심 전과 2범,  보편적인 전과 2범,  대장동 문제의 핵심인물로 추정되는데 본인은 아니라고 하니 = 특검하면 답 나옴.",0,0
16915,1yZbe,비정규직 처우개선 정규직과 동일하게 급여 준다고 공약하면 찍어 준다.,0,0
16916,4sbkh,"어차피 쓰레기들끼리 투표 하는것 의미있나,,,,답없는 ㅉ ㅉ",0,1
16917,2RNVK,"이재명 말장난그만해요

죄없으면 특검받아야지",0,0
16918,aIqyM,"모 후보가 말합니다 ""이래도 지지해?""",0,0
16919,2pHcw,4자토론이면 심상정 당신은 빠져야지  당신은 5위니까 허경영이 4위,0,0
16920,vGU9,걱정마세요. 같이 감옥갑니다,0,0
16921,1WUdE,거늬가 짜장이랑 결혼한 이유가 탐욕때문 아닌가 뻔하잖아,0,1
16922,2XmPb,송명길 찢는것  어떻거 홍보 할지 궁금하다. 흙수저를 부각시키면서   흙수저는 찢어도 됩니다.ㅎㅎ,0,1
16923,27xnm,기본 안된 무식한 자 = 떡렬이,0,1
16924,9ZWfJ,부인논문이. 뭐가중요하냐?   윤석열이 정치하는데.  이재명은 도둑인데 바보들,0,1
16925,3p6wJ,막사니의 최후,0,0
16926,JK6q,왜항상미군이간섭이야니들철수돈이아깝다,0,0
16927,vWJs,윤석렬 티끌 한개라도 얘기해봐바. 소시오패스 쌍욕하는 넘하고 비교가 되냐고!,0,1
16928,Opkv,"과체중 군미필,부동시 군미필, 뻥튀기 군미담 ㅋㅋ멸공충들 니들이 애국을 얘기 할 자격은 되나 애국 멸공 반댓말ㅡ정상인 군미필",0,1
16929,3Olj9,쓰레기 여론조사가 아니라면 응답률부터 밝혀라. 8% 미만이라면 아예 공개하지 말고...,0,0
16930,1yC8f,제보 잘했어요 실체가 드어나는군요,0,0
16931,A7CF,새로운 시대의 새로운 정책 경쟁은  없고....애들 장난같은 한심한 짓거리로  표구걸 을 하고있는 한심한  동네 바보..,0,1
16932,2Yasq,아주 쎈 혜경궁씨가 어찌 그리됐노. 낙상 전초전인가보다.,0,0
16933,wybe,믿기 힘드시겠지만 참패입니다!!!,0,0
16934,baVsm,등판하든지 말든지 어차피 국힘은 홍준표가 후보임,0,0
16935,1Dc5n,네이버를 비롯한 포탈 및 커뮤니티에서 의도적인 거짓루머 유포는 이미 극악의 수준을 넘어서고 있다. 특히 네이버 댓글창을 보면 이곳이 대한민국 최상위 토탈의 댓글창인지 일베 댓글창인지 모호할때가 많다. 적절히 관리되는 실명사이트가 있다면 적어도 시사정치경제에 관한 사항은 그곳에서 이용하고 싶을 때가 많다. 왜곡된 루머를 유포하고 그것이 사실인냥 퍼나르는 사람들을 보면 개개인의.의견을 넘어 조직적인 움직임처럼 느껴진다.  비상식적인 이 행위에 어떤식으로든 제재가 필요하다.,0,0
16936,3FAeP,배신자와 틀니의 집합소 ?????,0,1
16937,9Umgh,OOO니냐,0,0
16938,1W7RT,노빠들도 답변을 못하는 그 한마디 : 노무현이 그리 대단하다던데 노무현의 업적이 뭔가요?,0,0
16939,3QDa7,그렇게 잘 나대던 이준석은 뭐하냐😮정치 할줄도 모르는놈이😮,0,1
16940,6mGak,정신못차리긴 뭘 계승한다는거냐?,0,0
16941,Umac,유동근도 모른다는 놈이 ㅋㅋㅋ,0,0
16942,1HMX5,아무리 그래도 당대표 아닌가 ..,0,0
16943,1qtCY,이재명 윤석열 둘다 구린데 이재명만 물고 늘어지는 국짐.이때까지 대장동 돈은 국짐 출신들이 처먹은게 드러나서 둘다 구속 됐는데 지들은 아닌것처럼 꽥꽥,0,0
16944,1O4II,"지금도 윤석열을 지지하나? 
문재인정권 심판 잘할것 같아서?
윤석열은 그런 이념적 신념이 없는 사람이다 
대통령 되면 보수의 말대로 할 사람이 아니라는 것이다 
윤석열은 아직도 더 많은 비리가 있다 
대통령깜이 아니다 외골검사 외 아는게 하나도 없는 사람이다 보수는 이제라도 늦기전에 패를 다시 돌려라 
윤석열은 버리는 패다",0,0
16945,zxRg,특검 가자,0,0
16946,9GRvq,"그냥 처음부터 ""제가 이런자리가 익숙하지 않다보니 긴장이 되서 역술가를 찾아갔었습니다."" 이렇게 솔직하게 대응했으면 일이 이렇게 커졌겠냐...?  상상이상으로 대처를 너무 못하네 쓸모없는 매머드캠프",0,0
16947,d8vGb,풉,0,0
16948,49xW7,정권교체는 민심이요 천심이다,0,0
16949,xWWo,"그냥 집으로가.
시끄럽게  떠들지 말고",0,0
16950,478fr,한가하냐??? 넘 국개의원이 많아… ㅉㅉ,0,1
16951,1x6NN,문죄인이  조선시대  선조보다 무능한 인간인건 누구나 다 알지요    똥냄새 진동하네,0,1
16952,5zmRw,그래 이지모드보단 하드모드로 깨는게 진정한 고인물이지,0,0
16953,76K9i,관리 책임이 아니라 전과사범 찢재명 너가 설계자라고 이실직고 해라,0,1
16954,8xGra,"ㅋㅋㅋ 어디서약을팔어,,,,,너같이 형이나형수한테 패륜말종짓거리하는게, 행여나그랬겠다,,,,놀고자빠졌네,,,ㅋㅋㅋ 넌끝났어색야,,,",0,1
16955,3CyRv,"임대인은  그럼 어쩌라고요
임대료 안받고 세금계산서 다 해주고
대출이자 내야하고
너무하네",0,0
16956,7aokT,최순실저리가라네 이건뭐 ㅋㅋ 세금쳐먹여놨더니 ㅅㅍ,0,0
16957,2y3rm,별 개소리들 하시네요. 그냥 인사만 주고 받지 뭘 하겠냐? 문재인이 지금 무슨 힘이 있다고 그 짧은 시간에 밀담을 나눴겠냐? 홍준표도 그저 표만 바라보는 쓰레기 정치인이요.,0,1
16958,8QEQf,청렴한 사람은 인기를 못 끌고  사기꾼 조폭 두목 같은 인간이 대선주자랍시고 나와 깝치는데  저런 인간을 지지하는 국민들이 틀려먹은거야~,0,1
16959,5KLUt,저런것도  대학 교수질을하고잇네   찢재명이   일반국민이면  개  쌍욕을하든  조폭들과어울리든  이슈도되지않고  관심도없을거다.   근데   대통후보자나~  사적 집안일이기에앞서   대통 후보라고   뷴시나,0,0
16960,6uiyx,"언론을 믿어? ㅋㅋㅋ 그럼 대장동  사람들 죽어나가는거랑 김건희 얘기는 100프로 싹다 사실이겠네 ㅋㅋㅋ  무당이  법사가 윤.이씨도  다 무당 얽힌마당에 ㅡ이나라 이끌어가는 실세야ㅡ언론이 100퍼 다 맞어? ,음 알써 ㅋㅋ ㅡ언론 물타기루 허경영  마녀사냥  ㅋㅋ ㅡ조올라 허경영  토론 못나오게  하려궁 ㅡㅡㅡ까발려질 공포로 ㅋㅋ ㅡㅡ유트브에 진실이있다",0,0
16961,4H82u,50층...무너져 봐야 정신차리지...,0,0
16962,YVLd,정신병자 연구가치가 있다ㅋㅋㅋ,0,1
16963,2vtnw,양두구육!! 두마리 잡았음 . 사기꾼 대도 리죄명.식용견 윤 ㅎㅎㅎ,0,1
16964,Z4rv,이게 홍어들의 실체다 ㅋㅋㅋ아무튼 고맙다 헛점많은 이재명은 때리기 좋은 샌드백이다 어차피 중도표가 본선에서 대세를 가른다 ㅋ,0,1
16965,cc17L,성핵관 섹수톤ㅋ,0,1
16966,9jL5R,이아저씨 대통령병에 정신병까지 큰일이군,0,1
16967,qKkO,지  라   ㄹ  뻥이야,0,0
16968,1331j,밥맛떨어지네 나원참나,0,0
16969,2DO57,진짜 지대로 미친×이네   저런잡것이 법무장관을  했으니 나라가 개판이지~,0,1
16970,19q2E,좋은 나라에 좋은 국민들 덕에 산다고 생각하고 욕심버리셔라~ 비교가썩 어울리진 않지만 이슬람 국가였으면 주민재판에 돌팔매  공개처형당했을법한 일이다.,0,0
16971,3Dh0u,도사를 좋아하는 쥴리와 윤도리~ ㅎㅎ,0,1
16972,6os9A,"길거리 유세중에 인파속에 넘어진 시민을 일으켜주던 이재명,  검은 넥타이 안챙겼다고 국회의원 비서한테 욕하는 윤석열..하물며 국회의원도 하찮게 보는데 대통령되면 일반국민들어떻게 대할지 뻔하지 않나요? 이 한장면만 봐도 누가 대통령이 되야하는지 판단할수 있을것같은데요",0,0
16973,4KCvE,야당 입장에선 땡큐지!! 재명아 수고했다!! 홍준표 대통령 되고 박살날꺼야!! 재명아 일장춘몽 달달한 꿈 꾸고 있어라!! 눈뜨고 나면 악몽이 펼쳐질 것이다!!,0,0
16974,2CWer,국민들에 대한 대처를 보면 알 수있다 지지를 해야하는지 말아야하는지 국민을 위해 일하는 자들이 국민을 고발하는건 처음 보는 일인데,0,0
16975,33VgP,"이나 윤이나 오십보백보. 
그래서 청년들이 싫어하는것.
특히 자칭, 보수입네하고 지역에서 토호세력이된 
기회주의자들인, 국민의힘 6070당원이 나라를 망치는것.",0,0
16976,y5y3,ㅋㅋㅋ 이게 국정농단이면 5년간 니들이 한짓은 뭐냐..,0,0
16977,1qQjx,추미애 화이팅!  윤석열이 선거운동 열심히 한다,0,0
16978,WAqX,이런넘을 대통으로 국민들 정신바짝 차립시다,0,0
16979,5qZ5M,찢죄명 역시 전과 4범 답다,0,1
16980,5yxwi,국짐당 개검출신들 모조리 갈아마셔라,1,1
16981,zsWD,그냥 당에서 후보 2 3명씩 나올수 있게 해야함,0,0
16982,2h7eE,이재명이 좋은게 아니라 이재명말고는 대안이 없다,0,0
16983,1vznf,많이 다급한 모양이네. 윤석렬이 입에서 나오는말은 믿을게 하나도없고 다헛소리만 지껄인다.,0,0
16984,43icI,"굿힘 지지자들도 불쌍하지 저런 인간을 굿힘 후보로 내세웠으니 미우나 고우나 굿힘 후보라서 지지하는가? 노예도 아니고,, 더듬어 만졌당 수준 같누? 내로남불... 니네들이 대한민국에서 없어져야지만 나라가 올바른 길로 나아간다.",1,1
16985,1xNY2,개발이익을 완전히 환수하면...누가 개발하나요? 누가 집을 짓나요? 누가 공급하나요? 환수하는 순간 집값 로켓상승 합니다.,0,0
16986,3w9Tk,국민을 향해 계속 어퍼컷을 날리네? 룸살롱에서 하던거라며? 불공정 몰상식 왕무식 윤석열,0,1
16987,1Op7E,니가 살아온 인생이 있는데 퍽이나 그러것다,0,0
16988,2I547,"좋던 싫던 우리 후보는 석렬이라...
결국 싫다는 말이잖나? 좋다면 그런말 할 필요가 없는거구. 준석이는 아까 jtbc 나와서 인터뷰 하는거 보니, 너무 말이 많어. 그 짧은 시간에 얼마나 많은 얘기를 중언부언하는지 핵심도 없고 그냥 자기 변명 뿐. 정치인 보다는 평론가 정도 하면 될 정도로 보여요.",0,0
16989,2fkMG,"원래 이낙연 후보의 연설에는 세월호 이야기 없습니다.
박소희기자는 어떤 경로로 이 글을 받는겁니까?",0,0
16990,2XzrG,"지들 문제는 제발 덮자 다른 당 문제는 빨리 난리치자 내로남불,,, 마누라 장모 이야기는 하나도 안나오고... 왜 우주의 기운 시즌2로 가는걸 눈감자는 건가",0,0
16991,6dpGG,윤석열은 남말하기전에 마누라 도이치 주가조작과 장모 사기나 사과하고 // 당총제에게 홍보비 삥땅 운운 하는것도 사과하고 주변 정리좀하시지,0,0
16992,121Df,"진심으로 응원합니다!!
우리나라를 바르게이끌수있는 유일한분이라고 생각합니다.
끝까지 파이팅해주세요!",0,0
16993,3KYQ1,그만해라 지저분하다  그렇게 말하면 누가 믿어주냐,0,0
16994,3BFsL,"""이재명 대통령되면  이씨 형과 형수 같은 가족 많이 생길지  몰라""  이해창씨  그만 집으로 가세요. 당신 같은 사람은  정치 하면 안되요.",0,0
16995,dFr3H,"나이가,많으니
욕도,못하겠고
이런,할아버지,
입만,바라보고
있는,국짐
슬픈일이다",0,0
16996,8oebj,이재명. 이실직고하고. 용서를빌어라. 거짓말하기도. 힘들겠다,0,0
16997,3nhcq,선택적 기억력..,0,0
16998,5tJ2Y,꿈도 야무지네 ㅋㅋㅋㅋㅋㅋ 본인 하나로 최소 100만 표는 날아가고도 남았는데ㅋ,0,0
16999,2x6r6,착한 김건희씨 건강하시고 윤후보님 옆에서 많이 도우시구려~~^^😊,0,0
17000,4OdbL,"20대들아 열살 차이지만..
아닌건 아닌거자나?
진짜 투표전날 컨디션 조절하고
잘 투표해서 이참에 
똥꼬 빠는 것들 다 처단하자ㅡ
윤씨는 그 똥꼬빠는거와
유ㅡ지에 익숙해진 놈이라..
금마들 챙기라 국민을 개돼지로
볼 놈이거든..",0,1
17001,5tM5R,구역질나는  좌파집단,0,1
17002,1zpuu,"너나 잘하세요~ 국짐당에서 팽당하고 나면 유지 주가조작, 불법후원금, 니가 뒷배 봐준 모든 범죄들 싸그리 털릴텐데... 사식 사먹을 돈이나 꿍쳐둬라 ㅉㅉ",0,0
17003,2XXt2,범죄쉴드는 청와대 민주당 대깨 종특 전문,0,1
17004,50QVE,"이재명.전과4범.형수에게욕.아들도박.대통령되면
나라꼴 우습게되겠네.ㅂㅅ",0,1
17005,1P1vi,민주당은 단체로 망상에 빠졋네,0,0
17006,dkimu,더 이상 바라지 않는다 조국의 반만큼만 책임을 물어라  그러지 않고는 법과원칙 공정 입 밖에 도 꺼내지도 마라,0,0
17007,1FJoE,"종부세 내려면 어떤 조건이어야 하는지 아냐? 
종부세를 완화한다는건 중산층 이상 재산있는 사람들한테 부담을 덜어준다는건데 
이건 양극화만 더 초래할 뿐이다. 

여기서 개돼지처럼 종부세 완화하라고 난리치는 쥐뿔도 없는 놈들아 
자기 처지 생각해서 댓글 달아라 부자들한테만 도움되는 개돼지 짓꺼리좀 하지 말고 

조중동 폐간이 답이다!",1,1
17008,22SXq,재직증명서 위조해서 교수 자리 얻은 게 다 나왔는데 이제와서 이런다고 뭐 덮어져? ㅎㅎ 봉사활동 표창장이 4년이니까 25년형 받을 준비나 하셔.,0,0
17009,6uakO,주식회사를 설립해서 댓글 조작 업무를 하는게 정상??,0,0
17010,18auI,개핵관들의 수장.... 열일하네... 하에!!!! 재명!!,0,1
17011,1UeJg,의문이 드는게 짜장 지지자가 잇긴한건가 동원 되보이는데 부산 대구 광주 전주 대전 강릉 똑같은 사람들 아니냐 문득 그런 생각이듬 돈 많이 들것네 본전 챙길려면 목숨걸고 하것어,0,0
17012,4OEL3,어차피   안될것 막질러나 보자꾸나,0,0
17013,4C2LB,하...누굴 뽑아야되나.....,0,0
17014,3nIGl,"풋,이재명 쪽 사람들 맞네~~내 댓글에 극우니,일본놈이니  하더니~본인이 자백하네~그래놓곤 본인은 대구방송에 나오고 있슴~어젠 안동 코로나는 진짜 감기 수준이라고 증명~~방역당국 돌아뎅기지 말라고 이제 그만 보내라~~이석기 감시는 하고 있니?",0,0
17015,1aKEs,윤석열 아는게 있어야 토론을하지  무당이 하지말라고했냐,0,1
17016,S4xj,"3차 대전이 도래할 지경이네,,,,",0,0
17017,aEJ9l,인간들아 본인은 아니라는데 이광재가 말했다자나 무슨 의미겠냐 입문자체를 막아버리려고 이광재가 개수작 부리는거임 홍남기가 여당에서 돈푸는거 몇번 초쳐서 찍힌거임,0,0
17018,7MqcM,암튼 더불이놈들 jd모르면서 무조건 시비완존 몰쌍식,0,1
17019,3jWlY,이사람은 충신의 탈을쓴 간신배의 대표적인 사례이다.,0,0
17020,lHL3,대깨윤 및 6070 틀딱들아 물타기하지 말아라 준표형 조롱하고 ㅂㅅ 만들어놓고 2030표 끌어와서 니들 도와달라는거 진짜 애 미 양심 나갔냐? 2030은 인물보고뽑지 니들처럼 무지성 드러운 범죄후보 안뽑는다,0,1
17021,3LIIy,추미애씨 ! 이재명님이 음주운전이 초보운전보다 안전하다고 하네요 .한 말씀 하셔야지요. 왜 ? 입을 굳게 다물고 계시나요 ? 갑자기 벙어리라도 되셨나요? 윤석열이 그랬으면 온 나라를 불지르며 죽이려고 달겨들었을것이 아닙니까 ? 그래서 당신들ᆢ문빠들은 위선자라는 겁니다 . 법무부장관까지 하셨으면 사람들에 대하여 공평해야 하지 않겠습니까 ? 윤석열 똥은 더럽고 이재명 똥은 찌게 끓여 먹어도 되는 된장입니까 ? 그러니 나라를 이 지경으로 만들었겠지요,0,0
17022,2q835,지지율 떨어진다고....단순히 잘못 쓴거 가지고 기자회견은 애하고 난리야....빨리 수사를 받으세요...남편의 공정과 정의를 위한다면...,0,0
